vin,company,datehour,chargingpower,remainingelectricalrange,enginestatus,geolocation,mileage,speed
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.1716865,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1716865,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,ON,,92580,5.168014321
cLrVrQDRWs0069145,,,121.1922173,370.1702509,ON,,92580,1.972508496
RzIEMxvoHd6229617,,,121.1922173,370.169703,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.169703,ON,,92580,0.6262860484
kGnkdVNDSU7115538,,,121.1922173,370.1695291,ON,,92580,9.699475616
VjamRugCrs8356684,,,121.1922173,370.1668348,ON,,92580,7.213171378
cLrVrQDRWs0069145,,,121.1922173,370.1648311,ON,,92580,10.570647
RzIEMxvoHd6229617,,,121.1922173,370.1618948,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.1618948,ON,,92580,7.23269236
RzIEMxvoHd6229617,,,121.1922173,370.1598857,ON,,92580,14.54741132
cLrVrQDRWs0069145,,,121.1922173,370.1558448,ON,,92580,12.5594807
cLrVrQDRWs0069145,,,121.1922173,370.152356,ON,,92580,3.387951189
RzIEMxvoHd6229617,,,121.1922173,370.1514149,ON,,92580,14.24651469
cLrVrQDRWs0069145,,,121.1922173,370.1474576,ON,,92580,18.08318318
kGnkdVNDSU7115538,,,121.1922173,370.1424345,ON,,92580,6.029163632
kGnkdVNDSU7115538,,,121.1922173,370.1407597,ON,,92580,23.62595218
RzIEMxvoHd6229617,,,121.1922173,370.1341969,ON,,92580,27.78045406
RzIEMxvoHd6229617,,,121.1922173,370.1303385,ON,,92580,8.078495928
VjamRugCrs8356684,,,121.1922173,370.1280945,ON,,92580,22.67974169
cLrVrQDRWs0069145,,,121.1922173,370.1217946,ON,,92580,7.457794235
kGnkdVNDSU7115538,,,121.1922173,370.119723,ON,,92580,20.13949411
VjamRugCrs8356684,,,121.1922173,370.1141287,ON,,92580,25.99807851
cLrVrQDRWs0069145,,,121.1922173,370.106907,ON,,92580,25.31226797
RzIEMxvoHd6229617,,,121.1922173,370.0998758,ON,,92580,10.31015933
VjamRugCrs8356684,,,121.1922173,370.0970119,ON,,92580,16.66927397
VjamRugCrs8356684,,,121.1922173,370.0923815,ON,,92580,17.42408748
RzIEMxvoHd6229617,,,121.1922173,370.0875415,ON,,92580,10.30866537
RzIEMxvoHd6229617,,,121.1922173,370.084678,ON,,92580,16.22105574
RzIEMxvoHd6229617,,,121.1922173,370.0801721,ON,,92580,4.683870679
VjamRugCrs8356684,,,121.1922173,370.078871,ON,,92580,7.507605708
RzIEMxvoHd6229617,,,121.1922173,370.0767856,ON,,92580,5.71866707
cLrVrQDRWs0069145,,,121.1922173,370.0751971,ON,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.0751971,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0751971,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0751971,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.0751971,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.0751971,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.0751971,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0751971,ON,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.0751971,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0751971,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0751971,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.0751971,ON,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.0751971,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0751971,ON,,92580,16.87054873
cLrVrQDRWs0069145,,,121.1922173,370.0705108,ON,,92580,19.3426069
cLrVrQDRWs0069145,,,121.1922173,370.0651379,ON,,92580,0.6383181279
RzIEMxvoHd6229617,,,121.1922173,370.0649606,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.0649606,ON,,92580,8.379494826
VjamRugCrs8356684,,,121.1922173,370.0626329,ON,,92580,
cLrVrQDRWs0069145,,,121.1922173,370.0600688,ON,,92580,15.80383199
VjamRugCrs8356684,,,121.1922173,370.0556788,ON,,92580,10.24005829
RzIEMxvoHd6229617,,,121.1922173,370.0528344,ON,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.0528344,ON,,92580,1.007324337
kGnkdVNDSU7115538,,,121.1922173,370.0525546,ON,,92580,7.303150994
RzIEMxvoHd6229617,,,121.1922173,370.0505259,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0505259,ON,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.0505259,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0505259,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.0505259,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.0505259,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.0505259,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0505259,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.0505259,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0505259,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.0505259,ON,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.0505259,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0505259,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.0505259,ON,,92580,4.584101494
VjamRugCrs8356684,,,121.1922173,370.0492526,ON,,92580,3.622319055
cLrVrQDRWs0069145,,,121.1922173,370.0482464,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0482464,ON,,92580,6.936154075
RzIEMxvoHd6229617,,,121.1922173,370.0463196,ON,,92580,20.1215587
RzIEMxvoHd6229617,,,121.1922173,370.0407303,ON,,92580,21.04437667
VjamRugCrs8356684,,,121.1922173,370.0348847,ON,,92580,18.82223972
kGnkdVNDSU7115538,,,121.1922173,370.0296563,ON,,92580,19.00817043
kGnkdVNDSU7115538,,,121.1922173,370.0243762,ON,,92580,11.19613187
cLrVrQDRWs0069145,,,121.1922173,370.0212662,ON,,92580,1.439047104
RzIEMxvoHd6229617,,,121.1922173,370.0208664,ON,,92576,2.032484626
cLrVrQDRWs0069145,,,121.1922173,370.0203019,ON,,92580,13.54737084
kGnkdVNDSU7115538,,,121.1922173,370.0165387,ON,,92580,16.9892301
RzIEMxvoHd6229617,,,121.1922173,370.0118195,ON,,92580,15.18369982
kGnkdVNDSU7115538,,,121.1922173,370.0076018,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0076018,ON,,92580,9.089684459
cLrVrQDRWs0069145,,,121.1922173,370.0050769,ON,,92580,3.191928779
VjamRugCrs8356684,,,121.1922173,370.0041902,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.0041902,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.0041902,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0041902,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.0041902,ON,,92580,6.646564442
kGnkdVNDSU7115538,,,121.1922173,370.002344,ON,,92580,6.211094122
VjamRugCrs8356684,,,121.1922173,370.0006186,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,370.0006186,ON,,92580,0
kGnkdVNDSU7115538,,,121.1922173,370.0006186,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0006186,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.0006186,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,370.0006186,ON,,92580,12.6284273
kGnkdVNDSU7115538,,,121.1922173,369.9971108,ON,,92580,6.313746457
kGnkdVNDSU7115538,,,121.1922173,369.9953569,ON,,92580,8.176084582
VjamRugCrs8356684,,,121.1922173,369.9930858,ON,,92580,4.230068014
VjamRugCrs8356684,,,121.1922173,369.9919108,ON,,92580,6.243817
RzIEMxvoHd6229617,,,121.1922173,369.9901764,ON,,92580,16.16802841
cLrVrQDRWs0069145,,,121.1922173,369.9856853,ON,,92580,9.984699818
VjamRugCrs8356684,,,121.1922173,369.9829117,ON,,92580,2.707114975
cLrVrQDRWs0069145,,,121.1922173,369.9821598,ON,,92580,5.227698073
VjamRugCrs8356684,,,121.1922173,369.9807076,ON,,92580,8.27456481
VjamRugCrs8356684,,,121.1922173,369.9784091,ON,,92580,8.517265082
VjamRugCrs8356684,,,121.1922173,369.9760432,ON,,92580,11.95264973
RzIEMxvoHd6229617,,,121.1922173,369.972723,ON,,92580,14.82932606
kGnkdVNDSU7115538,,,121.1922173,369.9686038,ON,,92580,0
kGnkdVNDSU7115538,,,121.1922173,369.9686038,ON,,92580,9.983504114
RzIEMxvoHd6229617,,,121.1922173,369.9658306,ON,,92580,3.828921226
kGnkdVNDSU7115538,,,121.1922173,369.964767,ON,,92580,8.878437675
RzIEMxvoHd6229617,,,121.1922173,369.9623008,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,369.9612163,ON,,92580,8.372579486
cLrVrQDRWs0069145,,,121.1922173,369.9588906,ON,,92580,0
kGnkdVNDSU7115538,,,121.1922173,369.9588906,ON,,92580,4.606814064
VjamRugCrs8356684,,,121.1922173,369.9576109,ON,,92580,3.002345511
cLrVrQDRWs0069145,,,121.1922173,369.9567769,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,369.9567769,ON,,92580,0
kGnkdVNDSU7115538,,,121.1922173,369.9567769,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,369.9567769,ON,,92580,9.656160008
RzIEMxvoHd6229617,,,121.1922173,369.9540947,ON,,92580,4.408109378
cLrVrQDRWs0069145,,,121.1922173,369.9528702,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,369.9528702,ON,,92580,0
cLrVrQDRWs0069145,,,121.1922173,369.9528702,ON,,92580,0
RzIEMxvoHd6229617,,,121.1922173,369.9528702,ON,,92580,0
VjamRugCrs8356684,,,121.1922173,369.9528702,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,369.9528702,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,369.9528702,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,369.9528702,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,369.9528702,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,369.9528702,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,369.9528702,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,369.9528702,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,369.9528702,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,369.9528702,OF,,92580,0
VjamRugCrs8356684,,,121.1922173,369.9528702,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,369.9528702,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,369.9528702,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,369.9528702,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,369.9528702,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,369.9528702,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,369.9528702,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1922173,369.9528702,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1922173,369.9528702,OFF,,92580,0
VjamRugCrs8356684,,,121.1922173,369.9528702,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,1369.95287,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1922173,370.1716865,OFF,,92580,0
VjamRugCrs8356684,,,121.1868552,320.3978793,OFF,,92580,0
kGnkdVNDSU7115538,,,121.184847,326.6082165,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1790783,290.6945203,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1770074,320.0342851,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1768628,319.2170552,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1747,274.2572269,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1677215,287.7025203,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1659841,296.615755,OFF,,92580,0
VjamRugCrs8356684,,,121.1648439,353.3287164,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1613035,332.1662865,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1548644,297.3438084,OFF,,92580,0
VjamRugCrs8356684,,,121.149556,285.0776172,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1430513,269.6926334,OFF,,92580,0
RzIEMxvoHd6229617,,,121.142566,277.1662275,OFF,,92580,0
VjamRugCrs8356684,,,121.1386136,369.0802917,OFF,,92580,0
VjamRugCrs8356684,,,121.1380329,,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1355864,357.2489812,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1242302,355.8781352,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1190214,335.9962944,OFF,,92580,0
VjamRugCrs8356684,,,121.1175678,287.6127664,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1152933,283.2497059,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1149015,342.5654828,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1138885,269.6028978,OFF,,92580,0
RzIEMxvoHd6229617,,,121.1138732,284.2522427,OFF,,92580,0
VjamRugCrs8356684,,,121.1128349,328.8784055,OFF,,92580,0
cLrVrQDRWs0069145,,,121.1107737,365.3586186,OFF,,92580,0
VjamRugCrs8356684,,,121.1081167,266.9625987,OFF,,92580,0
kGnkdVNDSU7115538,,,121.1031914,280.620864,OFF,,92580,0
VjamRugCrs8356684,,,121.1010014,324.2281118,OFF,,92580,0
cLrVrQDRWs0069145,,,121.0963276,282.4337893,OFF,,92580,0
cLrVrQDRWs0069145,,,121.0941328,277.5255738,OFF,,92580,0
RzIEMxvoHd6229617,,,121.0907096,293.5101647,OFF,,92580,0
cLrVrQDRWs0069145,,,121.0862921,313.6720187,OFF,,92580,0
RzIEMxvoHd6229617,,,121.0838804,347.0311994,OFF,,92580,0
kGnkdVNDSU7115538,,,121.0709047,285.2571645,OFF,,92580,0
cLrVrQDRWs0069145,,,121.0701905,303.8208756,OFF,,92580,0
cLrVrQDRWs0069145,,,121.0701084,357.8951241,OFF,,92580,0
cLrVrQDRWs0069145,,,121.0631479,292.1533703,OFF,,92580,0
VjamRugCrs8356684,,,121.0524149,277.4358744,OFF,,92580,0
cLrVrQDRWs0069145,,,121.0454714,364.6344324,OFF,,92580,0
RzIEMxvoHd6229617,,,121.0395675,336.2650609,OFF,,92580,0
kGnkdVNDSU7115538,,,121.036754,293.2408885,OFF,,92580,0
kGnkdVNDSU7115538,,,121.0363925,335.3563754,OFF,,149373081,0
VjamRugCrs8356684,,,121.0325675,366.4500318,OFF,,92580,0
kGnkdVNDSU7115538,,,121.0261935,307.386142,OFF,,92580,0
VjamRugCrs8356684,,,121.0234284,295.3371337,OFF,,92580,0
VjamRugCrs8356684,,,121.0106672,275.2579109,OFF,,92580,0
kGnkdVNDSU7115538,,,121.0067961,282.2539431,OFF,,92580,0
cLrVrQDRWs0069145,,,120.9947695,369.1699175,OFF,,92580,0
cLrVrQDRWs0069145,,,120.9925674,292.6050918,OFF,,92580,0
cLrVrQDRWs0069145,,,120.9857108,318.5890048,OFF,,92580,0
RzIEMxvoHd6229617,,,120.982742,337.2644928,OFF,,92580,0
VjamRugCrs8356684,,,120.9808167,303.910491,OFF,,92580,0
RzIEMxvoHd6229617,,,120.9799373,324.0489475,OFF,,92580,0
VjamRugCrs8356684,,,120.97417,273.3492787,OFF,,92580,0
cLrVrQDRWs0069145,,,120.9732886,313.4920997,OFF,,92580,0
VjamRugCrs8356684,,,120.9697695,276.6205494,OFF,,92580,0
RzIEMxvoHd6229617,,,120.962772,295.4267358,OFF,,92580,0
VjamRugCrs8356684,,,120.9618495,290.0621498,OFF,,92580,0
cLrVrQDRWs0069145,,,120.9604475,298.99542,OFF,,92580,0
RzIEMxvoHd6229617,,,120.9596839,299.8066679,OFF,,92580,0
RzIEMxvoHd6229617,,,120.9592118,316.3135092,OFF,,92580,0
kGnkdVNDSU7115538,,,120.946,280.4417956,OFF,,92580,0
RzIEMxvoHd6229617,,,120.9454745,276.5309421,OFF,,92580,0
kGnkdVNDSU7115538,,,120.944744,314.6673183,OFF,,92580,0
kGnkdVNDSU7115538,,,120.9344466,269.8715898,OFF,,92580,0
RzIEMxvoHd6229617,,,120.9331814,289.522626,OFF,,92580,0
RzIEMxvoHd6229617,,,120.9123545,336.0858591,OFF,,92580,0
kGnkdVNDSU7115538,,,120.9105549,293.3304519,OFF,,92580,0
kGnkdVNDSU7115538,,,120.9064479,323.9593328,OFF,,92580,0
cLrVrQDRWs0069145,,,120.9062782,369.9021357,OFF,,92580,0
cLrVrQDRWs0069145,,,120.8996401,347.7630031,OFF,,92580,0
cLrVrQDRWs0069145,,,120.8980904,294.2427973,OFF,,92580,0
VjamRugCrs8356684,,,120.8963475,278.7144036,OFF,,92580,0
VjamRugCrs8356684,,,120.8963055,301.8977028,OFF,,92580,0
VjamRugCrs8356684,,,120.8961654,318.6785575,OFF,,92580,0
VjamRugCrs8356684,,,120.8930186,355.6993194,OFF,,92580,0
VjamRugCrs8356684,,,120.8910341,274.804553,OFF,,92580,0
cLrVrQDRWs0069145,,,120.8887289,273.5286952,OFF,,92580,0
VjamRugCrs8356684,,,120.8879594,307.4756886,OFF,,92580,0
cLrVrQDRWs0069145,,,120.8867121,,OFF,,92580,0
VjamRugCrs8356684,,,120.8859691,345.3920092,OFF,,92580,0
kGnkdVNDSU7115538,,,120.8828582,336.1754019,OFF,,92580,0
cLrVrQDRWs0069145,,,120.874858,353.6941227,OFF,,92580,0
cLrVrQDRWs0069145,,,120.8707687,275.1682734,OFF,,92580,0
kGnkdVNDSU7115538,,,120.8655301,309.0336365,OFF,,92580,0
cLrVrQDRWs0069145,,,120.8516247,283.1599909,OFF,,92580,0
kGnkdVNDSU7115538,,,120.8482225,286.974803,OFF,,92580,0
kGnkdVNDSU7115538,,,120.8478022,273.2596682,OFF,,92580,0
cLrVrQDRWs0069145,,,120.843362,363.5360065,OFF,,92580,0
RzIEMxvoHd6229617,,,120.8426199,347.8525162,OFF,,92580,0
kGnkdVNDSU7115538,,,120.8364643,366.5395403,OFF,,92580,0
RzIEMxvoHd6229617,,,120.8341656,271.2414459,OFF,,92580,0
cLrVrQDRWs0069145,,,120.831638,277.6150787,OFF,,92580,0
VjamRugCrs8356684,,,120.8228862,271.3309443,OFF,,92580,0
cLrVrQDRWs0069145,,,120.8107809,290.1516393,OFF,,92580,0
kGnkdVNDSU7115538,,,120.8056641,342.7440068,OFF,,92580,0
cLrVrQDRWs0069145,,,120.7955335,365.2689069,OFF,,92580,0
cLrVrQDRWs0069145,,,120.7901526,339.1776074,OFF,,92580,0
cLrVrQDRWs0069145,,,120.7781008,362.5418713,OFF,,92580,0
kGnkdVNDSU7115538,,,120.7780552,289.9725484,OFF,,92580,0
VjamRugCrs8356684,,,120.7707286,324.1384073,OFF,,92580,0
cLrVrQDRWs0069145,,,120.7612788,360.7264207,OFF,,92580,0
cLrVrQDRWs0069145,,,120.741805,284.1625287,OFF,,92578,0
RzIEMxvoHd6229617,,,120.7348735,359.2704114,OFF,,92580,0
cLrVrQDRWs0069145,,,120.7339068,267.1412243,OFF,,92575,0
VjamRugCrs8356684,,,120.7146656,336.3544791,OFF,,92580,0
kGnkdVNDSU7115538,,,120.7067233,331.897985,OFF,,92580,0
RzIEMxvoHd6229617,,,120.7009067,365.1794287,OFF,,92580,0
cLrVrQDRWs0069145,,,120.6983218,278.8038098,OFF,,92580,0
RzIEMxvoHd6229617,,,120.6956449,314.4885248,OFF,,92580,0
cLrVrQDRWs0069145,,,120.6857666,285.43648,OFF,,92580,0
kGnkdVNDSU7115538,,,120.6851884,300.3533638,OFF,,92580,0
cLrVrQDRWs0069145,,,120.6816134,306.4680292,OFF,,92580,0
cLrVrQDRWs0069145,,,120.678545,353.7835142,OFF,,92580,0
kGnkdVNDSU7115538,,,120.6691586,294.1532432,OFF,,92580,0
VjamRugCrs8356684,,,120.6666516,362.3632477,OFF,,92580,0
VjamRugCrs8356684,,,120.6612392,326.9663684,OFF,,92580,0
RzIEMxvoHd6229617,,,120.6567381,269.7820087,OFF,,92580,0
RzIEMxvoHd6229617,,,120.6420371,287.0641675,OFF,,92580,0
VjamRugCrs8356684,,,120.639146,280.5311579,OFF,,92580,0
RzIEMxvoHd6229617,,,120.6316701,344.758268,OFF,,92580,0
kGnkdVNDSU7115538,,,120.6259219,357.9844766,OFF,,92580,0
RzIEMxvoHd6229617,,,120.6119655,309.1229787,OFF,,92580,0
RzIEMxvoHd6229617,,,120.5942718,349.129489,OFF,,92580,0
RzIEMxvoHd6229617,,,120.5874346,366.2713298,OFF,,92580,0
VjamRugCrs8356684,,,120.574525,357.1592511,OFF,,92580,0
